ilanNo,brutM2,oda,fiyat,ilanBasligi,emlak,emlaktipi,ilce,url,ilcee,index,page,semt
1003177699,120,3+1,1.350.000,TURAN'DAN İCADİYEDE 3+1 ÇİFT CEPHELİ ARAKAT DAİRE,,Daire,Bağlarbaşı,https://www.sahibinden.com/ilan/emlak-konut-satilik-turan-dan-icadiyede-3-plus1-cift-cepheli-arakat-daire-1003177699/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,İcadiyeMh.
1003170567,125,2+1,2.700.000,ÜSKÜDAR BURHANİYE'DE BOĞAZ MANZARALI 125 M2 2+1SIFIR DAİRE,,Daire,Beylerbeyi,https://www.sahibinden.com/ilan/emlak-konut-satilik-uskudar-burhaniye-de-bogaz-manzarali-125-m2-2-plus1sifir-daire-1003170567/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,BurhaniyeMah.
1003175094,95,2+1,1.550.000,MERKEZ EMLAKTAN YENİ BİNA NEVBAHAR EVLERİNE KOMŞU 2+1 3.KAT LÜX,,Daire,Merkez,https://www.sahibinden.com/ilan/emlak-konut-satilik-merkez-emlaktan-yeni-bina-nevbahar-evlerine-komsu-2-plus1-3.kat-lux-1003175094/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,MimarSinanMh.
1003169595,115,2+1,2.750.000,ÜSKÜDAR BELEDİYESİNE SAHİLE METROYA YAKIN HASBAHÇE KONAKLARI.,,Daire,Bağlarbaşı,https://www.sahibinden.com/ilan/emlak-konut-satilik-uskudar-belediyesine-sahile-metroya-yakin-hasbahce-konaklari-1003169595/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,MuratReisMah.
1003172685,120,3+1,2.890.000,ACIBADEM ÇESAN SİTESİNDE FIRSAT DAİRE İLK GELEN ALIR !!!,,Daire,Acıbadem,https://www.sahibinden.com/ilan/emlak-konut-satilik-acibadem-cesan-sitesinde-firsat-daire-ilk-gelen-alir-1003172685/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,AcıbademMh.
1003170594,100,3+1,2.100.000,"ÇENGELKÖY,DE ATA 2 SİT KARŞISI ARAKAT ÖN CEPHE SATILIK 3+1",,Daire,Çengelköy,https://www.sahibinden.com/ilan/emlak-konut-satilik-cengelkoy%2Cde-ata-2-sit-karsisi-arakat-on-cephe-satilik-3-plus1-1003170594/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,GüzeltepeMh.
1003166728,105,2+1,3.000.000,ACIBADEMDE BAYIR SOKAKTA YENİ BİNADA ÖN CEPHE SATILIK 2+1 DAİRE,,Daire,Acıbadem,https://www.sahibinden.com/ilan/emlak-konut-satilik-acibademde-bayir-sokakta-yeni-binada-on-cephe-satilik-2-plus1-daire-1003166728/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,AcıbademMh.
1003165461,90,2+1,1.200.000,AS EMLAK'TAN 2+1 TAM MERKEZDE ÜNİVERSİTE SOKAĞINDA 90M2 DAİRE,,Daire,Merkez,https://www.sahibinden.com/ilan/emlak-konut-satilik-as-emlak-tan-2-plus1-tam-merkezde-universite-sokaginda-90m2-daire-1003165461/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,MimarSinanMh.
1003112096,140,3+1,2.250.000,DEVA'dan ÇOK İYİ LOKASYONDA NEZİH ELİT MUHİTTE YATIRIMLIK DAİRE,,Daire,Merkez,https://www.sahibinden.com/ilan/emlak-konut-satilik-deva-dan-cok-iyi-lokasyonda-nezih-elit-muhitte-yatirimlik-daire-1003112096/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,AzizMahmutHüdayiMh.
1003148167,115,2+1,5.000.000,AKASYA ACIBADEM AVM ÜZERİ DENİZ MANZARALI SATILIK 2+1 DAİRE,,Daire,Acıbadem,https://www.sahibinden.com/ilan/emlak-konut-satilik-akasya-acibadem-avm-uzeri-deniz-manzarali-satilik-2-plus1-daire-1003148167/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,AcıbademMh.
1003140666,120,3+1,1.350.000,ÜSKÜDAR İCADİYE'DE 3+1 120m2 SATILIK ARA KAT DAİRE,,Daire,Bağlarbaşı,https://www.sahibinden.com/ilan/emlak-konut-satilik-uskudar-icadiye-de-3-plus1-120m2-satilik-ara-kat-daire-1003140666/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,İcadiyeMh.
1003132196,85,2+1,1.550.000,AS EMLAK 'TAN 2+1 YENİ BİNADA BELEDİYE BİNASI ARKASI 85M2 DAİRE,,Daire,Merkez,https://www.sahibinden.com/ilan/emlak-konut-satilik-as-emlak-tan-2-plus1-yeni-binada-belediye-binasi-arkasi-85m2-daire-1003132196/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,MimarSinanMh.
1003120243,250,4+2,10.500.000,ÜSKÜDAR SALACAK'DA MUHTEŞEM DENİZ MANZARALI KAPALI OTOPARKLI,,Daire,Merkez,https://www.sahibinden.com/ilan/emlak-konut-satilik-uskudar-salacak-da-muhtesem-deniz-manzarali-kapali-otoparkli-1003120243/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,SalacakMah.
1003109340,85,2+1,850.000,ÜSKÜDAR ZEYNEPKAMİL HASTANESİ YAKIN ARA KAT KARANLIK ODA YOK,,Daire,Bağlarbaşı,https://www.sahibinden.com/ilan/emlak-konut-satilik-uskudar-zeynepkamil-hastanesi-yakin-ara-kat-karanlik-oda-yok-1003109340/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,Valide-iAtikMh.
1003109063,327,7+2,7.500.000,BOĞAZIN İNCİSİ KANDİLLİ'DE MÜSTAKİL TAPULU 2 ADET MÜSTAKİL,,MüstakilEv,Kandilli,https://www.sahibinden.com/ilan/emlak-konut-satilik-bogazin-incisi-kandilli-de-mustakil-tapulu-2-adet-mustakil-1003109063/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,
1003106940,100,2+1,1.200.000,ÜSKÜDAR TAM MERKEZDE ÜNİVERSİTE YANINDA 2+1 90 M2 KREDİYE UYGUN,,Daire,Merkez,https://www.sahibinden.com/ilan/emlak-konut-satilik-uskudar-tam-merkezde-universite-yaninda-2-plus1-90-m2-krediye-uygun-1003106940/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,MimarSinanMh.
1003098649,90,2+1,1.250.000,ÜSKÜDAR'DA ÜSKÜDAR ÜNİVERSİTESİ VE İSKELE'YE YAKIN 2+1 90M2DAİRE,,Daire,Merkez,https://www.sahibinden.com/ilan/emlak-konut-satilik-uskudar-da-uskudar-universitesi-ve-iskele-ye-yakin-2-plus1-90m2daire-1003098649/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,MimarSinanMh.
1003087973,200,4+1,3.250.000,ÜSKÜDAR ÇENGELKÖY KREDİYE UYGUN OTOPARKLI 4+1 SATILIK DUBLEX,,Daire,Çengelköy,https://www.sahibinden.com/ilan/emlak-konut-satilik-uskudar-cengelkoy-krediye-uygun-otoparkli-4-plus1-satilik-dublex-1003087973/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,ÇengelköyMh.
1003013574,132,3+1,7.950.000,ÇAMLICA NIN EN GÜZEL KONUMUNDA VE ENFES HAVASI İÇİN TAM ZAMANI,,Residence,Ferah,https://www.sahibinden.com/ilan/emlak-konut-satilik-camlica-nin-en-guzel-konumunda-ve-enfes-havasi-icin-tam-zamani-1003013574/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,
1003003525,130,3+1,1.850.000,Ata-2'de 3+1 Köşe Daire,,Daire,Bahçelievler,https://www.sahibinden.com/ilan/emlak-konut-satilik-ata-2-de-3-plus1-kose-daire-1003003525/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,BahçelievlerMh.
1002911163,120,3+1,2.325.000,ACIBADEM ALYAP SİTESİ'NDE AKASYA AVM YANINDA,,Daire,Acıbadem,https://www.sahibinden.com/ilan/emlak-konut-satilik-acibadem-alyap-sitesi-nde-akasya-avm-yaninda-1002911163/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,AcıbademMh.
1002945820,130,2+1,4.350.000,ONUR EKİNCİ GAYRİMENKUL'DEN 2+1 AÇIK BAHÇE 1 KAPALI BAHÇE 1 !!!,,Daire,Çamlıca,https://www.sahibinden.com/ilan/emlak-konut-satilik-onur-ekinci-gayrimenkul-den-2-plus1-acik-bahce-1-kapali-bahce-1-1002945820/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,KüçükÇamlıcaMh.
1002954195,70,2+1,1.400.000,MİMAR SİNANDA YENİ BİNADA 2+1 70 M2 SATILIK DAİRE,,Daire,Merkez,https://www.sahibinden.com/ilan/emlak-konut-satilik-mimar-sinanda-yeni-binada-2-plus1-70-m2-satilik-daire-1002954195/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,MimarSinanMh.
1002943736,350,5+1,37.975.000,PROJEOFİSİNDEN BEYLERBEYİ ÇENGELKÖY ÜSKÜDAR ÇAMLICA MESA,,Daire,Çamlıca,https://www.sahibinden.com/ilan/emlak-konut-satilik-projeofisinden-beylerbeyi-cengelkoy-uskudar-camlica-mesa-1002943736/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,KüçükÇamlıcaMh.
1002941017,230,4+2,7.800.000,ÜSKÜDARDA ULTRA LÜX YAŞAM! MANZARALI OTOPARKLI DUBLEX DAİRELER,,Daire,Merkez,https://www.sahibinden.com/ilan/emlak-konut-satilik-uskudarda-ultra-lux-yasam-manzarali-otoparkli-dublex-daireler-1002941017/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,AzizMahmutHüdayiMh.
1002925882,105,3+1,755.000,ÜNALAN MAH. EMAAR SQUARE AVM KOMŞU YATIRIMLIK 3+1 DAİRE,,Daire,Ünalan,https://www.sahibinden.com/ilan/emlak-konut-satilik-unalan-mah-emaar-square-avm-komsu-yatirimlik-3-plus1-daire-1002925882/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,ÜnalanMh.
1002923072,431,,12.200.000,ÇENGELKÖY'de SATILIK 3 TAPULU KÖŞK VE CAFE,,Köşk&Konak,Çengelköy,https://www.sahibinden.com/ilan/emlak-konut-satilik-cengelkoy-de-satilik-3-tapulu-kosk-ve-cafe-1002923072/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,ÇengelköyMh.
1002924585,145,3+1,3.850.000,SÜPER LOKASYONDA ULTRA LÜKS 1.KAT 3+1/145M2,,Daire,Bahçelievler,https://www.sahibinden.com/ilan/emlak-konut-satilik-super-lokasyonda-ultra-luks-1.kat-3-plus1-145m2-1002924585/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,BahçelievlerMh.
1002920547,90,2+1,750.000,KÜPLÜCEDE.SATILIK.­DAİRE.BAHÇE.KATI.­2+1.90M2.750.000,,Daire,Beylerbeyi,https://www.sahibinden.com/ilan/emlak-konut-satilik-kuplucede.satilik.daire.bahce.kati.2-plus1.90m2.750.000tl-1002920547/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,KüplüceMh.
1002911922,110,3+1,790.000,LİBADİYE CDsine YÜRÜME MESAFESİNDE 3+1 KİRACILI YÜKSEK GİRİŞ,,Daire,Bulgurlu,https://www.sahibinden.com/ilan/emlak-konut-satilik-libadiye-cdsine-yurume-mesafesinde-3-plus1-kiracili-yuksek-giris-1002911922/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,CumhuriyetMah.
1002908053,85,2+1,1.550.000,"AKTAŞ'TAN 2020 YAPIMI BİNADA 2+1,85M2,ASANSÖRLÜ LÜKS DAİRE",,Daire,Merkez,https://www.sahibinden.com/ilan/emlak-konut-satilik-aktas-tan-2020-yapimi-binada-2-plus1%2C85m2%2Casansorlu-luks-daire-1002908053/detay,istanbul-uskudar,55,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=700&pagingSize=50,MimarSinanMh.
1002904808,75,2+1,1.100.000,LİBADİYE CADDESİNE ADIMLAR MESAFESİNDE 2+1 ARAKAT SIFIR DAİRELER,,Daire,Bulgurlu,https://www.sahibinden.com/ilan/emlak-konut-satilik-libadiye-caddesine-adimlar-mesafesinde-2-plus1-arakat-sifir-daireler-1002904808/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,CumhuriyetMah.
1002827277,85,2+1,1.050.000,"FETHİPAŞA KORUSU YAKINI, 2+1 NET 75 m2 YÜKSEK GİRİŞ, KOMBİLİ",,Daire,Bağlarbaşı,https://www.sahibinden.com/ilan/emlak-konut-satilik-fethipasa-korusu-yakini-2-plus1-net-75-m2-yuksek-giris-kombili-1002827277/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,İcadiyeMh.
1002902960,260,5+2,7.950.000,Pelen'den Kuzguncuk Deniz Manzaralı Müstakil Tarihi Bina,,MüstakilEv,Kuzguncuk,https://www.sahibinden.com/ilan/emlak-konut-satilik-pelen-den-kuzguncuk-deniz-manzarali-mustakil-tarihi-bina-1002902960/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,
1002898720,140,3+1,1.650.000,Üsküdar Bulgurluda 3+1 140M 2 Kat Otoparklı Asansörlü Balkonlu,,Daire,Bulgurlu,https://www.sahibinden.com/ilan/emlak-konut-satilik-uskudar-bulgurluda-3-plus1-140m-2-kat-otoparkli-asansorlu-balkonlu-1002898720/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,CumhuriyetMah.
1002896572,200,4+1,2.400.000,DUBLEKS 4+1 İYİ KONUMDA YENİ BİNADA,,Daire,Bulgurlu,https://www.sahibinden.com/ilan/emlak-konut-satilik-dubleks-4-plus1-iyi-konumda-yeni-binada-1002896572/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,CumhuriyetMah.
1002894920,160,3+1,4.970.000,Üsküdar Acıbadem Koşuyolu Gökdeniz Sitesi SATILIK 3+1,,Daire,Altunizade,https://www.sahibinden.com/ilan/emlak-konut-satilik-uskudar-acibadem-kosuyolu-gokdeniz-sitesi-satilik-3-plus1-1002894920/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,
1002889757,125,3+1,944.000,Site ici 3+1 iskanli arakat daire kuzey cephe,,Daire,Ferah,https://www.sahibinden.com/ilan/emlak-konut-satilik-site-ici-3-plus1-iskanli-arakat-daire-kuzey-cephe-1002889757/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,YavuztürkMh.
1002888344,310,4+1,11.950.000,ARTEVERDE SİTESİNDE ŞAHANE ÇATI DUBLKES !!!,,Daire,Acıbadem,https://www.sahibinden.com/ilan/emlak-konut-satilik-arteverde-sitesinde-sahane-cati-dublkes-1002888344/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,AcıbademMh.
1002862617,260,3+1,9.490.000,Üsküdar Çengelköy'de lüks ve konforlu yaşam alanları sunuyoruz.,,Daire,Çengelköy,https://www.sahibinden.com/ilan/emlak-konut-satilik-uskudar-cengelkoy-de-luks-ve-konforlu-yasam-alanlari-sunuyoruz-1002862617/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,ÇengelköyMh.
1002879239,60,Stüdyo(1+0),850.000,METROBÜSE YAKIN ARA KAT DAİRE,,Daire,Beylerbeyi,https://www.sahibinden.com/ilan/emlak-konut-satilik-metrobuse-yakin-ara-kat-daire-1002879239/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,BurhaniyeMah.
1002865914,220,5+2,3.700.000,ÜSKÜDAR FISTIKAĞACI METROYA 300MT 5+2 SATILIK DUBLEX DAİRE SIFIR,,Daire,Bağlarbaşı,https://www.sahibinden.com/ilan/emlak-konut-satilik-uskudar-fistikagaci-metroya-300mt-5-plus2-satilik-dublex-daire-sifir-1002865914/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,SelamiAliMah.
1002787665,280,4+1,9.450.000,Üsküdar'da Site İçerisin'de 4+1 Keyifli 280 m2 Bahçe Dublexi,,Daire,Çengelköy,https://www.sahibinden.com/ilan/emlak-konut-satilik-uskudar-da-site-icerisin-de-4-plus1-keyifli-280-m2-bahce-dublexi-1002787665/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,ÇengelköyMh.
1002865801,130,3+1,3.750.000,ACIBADEM KOŞUYOLUNDA KORU MANZARALI SATILIK FIRSAT DAİRE,,Daire,Altunizade,https://www.sahibinden.com/ilan/emlak-konut-satilik-acibadem-kosuyolunda-koru-manzarali-satilik-firsat-daire-1002865801/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,
1002829583,240,4+2,3.500.000,K.ÇAMLICADA 4+2 DUBLEKS DAİRE,,Daire,Çamlıca,https://www.sahibinden.com/ilan/emlak-konut-satilik-k.camlicada-4-plus2-dubleks-daire-1002829583/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,KüçükÇamlıcaMh.
1002852316,160,3+1,6.350.000,STORYVADİ ALTUNİZADE SELÇUKLU KONAKLARI 3+1 SATILIK BOŞ DAİRE!!,,Daire,Altunizade,https://www.sahibinden.com/ilan/emlak-konut-satilik-storyvadi-altunizade-selcuklu-konaklari-3-plus1-satilik-bos-daire-1002852316/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,
1002849936,135,3+1,2.400.000,Üsküdar Çengelköy Bahçelievler Mahallesinde Satılık Arakat Daire,,Daire,Çengelköy,https://www.sahibinden.com/ilan/emlak-konut-satilik-uskudar-cengelkoy-bahcelievler-mahallesinde-satilik-arakat-daire-1002849936/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,ÇengelköyMh.
1002844593,115,2+1,3.100.000,Beylerbeyi'nde muhteşem boğaz manzaralı kat mülkiyetli daire....,,Daire,Beylerbeyi,https://www.sahibinden.com/ilan/emlak-konut-satilik-beylerbeyi-nde-muhtesem-bogaz-manzarali-kat-mulkiyetli-daire-1002844593/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,
1002843119,95,2+1,710.000,YILDIZ 'DAN ÜSKÜDAR'DA SATILIK YATIRIMLIK DAİRE,,Daire,Bağlarbaşı,https://www.sahibinden.com/ilan/emlak-konut-satilik-yildiz-dan-uskudar-da-satilik-yatirimlik-daire-1002843119/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,MuratReisMah.
1002842683,125,2+1,2.000.000,ATA 1 SİTESİNDE BULGURLU METROSUNA KOMŞU İÇİ FULL YAPILI 3+1,,Daire,Bulgurlu,https://www.sahibinden.com/ilan/emlak-konut-satilik-ata-1-sitesinde-bulgurlu-metrosuna-komsu-ici-full-yapili-3-plus1-1002842683/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,
1002844622,135,3+1,2.850.000,REALTY WORK'TEN KİRAZLITEPE TOKİDE E.BANYOLU.K .OTOPARKLI GENİŞ !,,Daire,Çengelköy,https://www.sahibinden.com/ilan/emlak-konut-satilik-realty-work-ten-kirazlitepe-tokide-e.banyolu.k.otoparkli-genis-1002844622/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,KirazlıtepeMh.
1002843073,200,3+1,11.300.000,AKASYA AVM ÜZERİ 3+1 200M2 DENİZ MANZARALI BÜYÜK TERASLI DAİRE,,Daire,Acıbadem,https://www.sahibinden.com/ilan/emlak-konut-satilik-akasya-avm-uzeri-3-plus1-200m2-deniz-manzarali-buyuk-terasli-daire-1002843073/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,AcıbademMh.
1002842925,105,2+1,2.150.000,REALTY WORK'TEN KİRAZLITEPE TOKİDE ULTRA LÜKS GENİŞ MODERN 2+1 !,,Daire,Çengelköy,https://www.sahibinden.com/ilan/emlak-konut-satilik-realty-work-ten-kirazlitepe-tokide-ultra-luks-genis-modern-2-plus1-1002842925/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,KirazlıtepeMh.
1002842012,155,3+1,4.000.000,Yeniköy Sitesi'nde Dekorasyonlu Masrafsız 3+1 Daire,,Daire,Altunizade,https://www.sahibinden.com/ilan/emlak-konut-satilik-yenikoy-sitesi-nde-dekorasyonlu-masrafsiz-3-plus1-daire-1002842012/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,
1002840198,130,3+1,970.000,ZEYNEP KAMİL DÜZ GİRİŞ 3+1 KREDİYE UYGUN GENÇ BİNADA,,Daire,Merkez,https://www.sahibinden.com/ilan/emlak-konut-satilik-zeynep-kamil-duz-giris-3-plus1-krediye-uygun-genc-binada-1002840198/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,ZeynepKamilMah.
1002834945,115,2+1,850.000,Beylerbeyinde Boğaz Köprüsü Manzaralı Geniş m² 2+1 Satılık Daire,,Daire,Beylerbeyi,https://www.sahibinden.com/ilan/emlak-konut-satilik-beylerbeyinde-bogaz-koprusu-manzarali-genis-m-2-plus1-satilik-daire-1002834945/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,BurhaniyeMah.
1002828246,130,3+1,2.000.000,ÜSKÜDAR FISTIKAĞACI METROYA 300MT ARAKAT 3+1 SATILIK DAİRE SIFIR,,Daire,Bağlarbaşı,https://www.sahibinden.com/ilan/emlak-konut-satilik-uskudar-fistikagaci-metroya-300mt-arakat-3-plus1-satilik-daire-sifir-1002828246/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,SelamiAliMah.
1002828853,187,3+1,7.350.000,3K KURUMSAL Akasya Acıbadem Kent Teraslı 3+1 187m2 Satılık Daire,,Daire,Acıbadem,https://www.sahibinden.com/ilan/emlak-konut-satilik-3k-kurumsal-akasya-acibadem-kent-terasli-3-plus1-187m2-satilik-daire-1002828853/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,AcıbademMh.
1002827161,165,4+1,5.000.000,Barbaros'ta Sıfır Binada Garajlı 4+1 Dubleks Daire,,Daire,Altunizade,https://www.sahibinden.com/ilan/emlak-konut-satilik-barbaros-ta-sifir-binada-garajli-4-plus1-dubleks-daire-1002827161/detay,istanbul-uskudar,56,https://www.sahibinden.com/son-1-ay/istanbul-uskudar?1=1&viewType=Classic&category=16623&pagingOffset=750&pagingSize=50,BarbarosMah.
